douban_id,imdb
19935909,tt0040303
19935910,tt1714127
19935911,tt1711018
19935913,tt2131951
19935914,tt1171222
19935915,tt2295750
19935917,tt2191082
19936147,tt2153394
19936422,tt0085611
19936425,tt2195251
19936427,tt5541250
19936813,tt0071885
19937091,tt2294836
19937154,tt2368518
19937399,tt2303779
19937406,tt2404151
19937420,tt2195376
19937422,tt2294304
19937553,tt2388800
19937554,tt5069614
19937923,tt2365364
19937924,tt2365368
19938017,tt2298309
19938222,tt2364582
19938253,tt0826628
19939780,tt2363564
19939945,tt2218130
19940232,tt1989272
19940291,tt2179232
19940292,tt2170238
19940294,tt2316707
19940295,tt2206446
19940300,tt2106413
19940309,tt2184294
19940324,tt2237588
19940325,tt1791538
19940326,tt2123248
19940328,tt2238797
19940339,tt2072159
19940351,tt2149676
19940364,tt2050576
19940405,tt1974214
19940429,tt2158391
19940441,tt2327188
19940446,tt2193011
19940484,tt2289110
19940505,tt2273772
19940525,tt1317585
19940600,tt2080359
19941733,tt0185988
19941759,tt2071497
19941785,tt0121372
19941787,tt2377396
19941795,tt2113588
19941798,tt1179259
19941799,tt1702002
19941800,tt2156632
19941867,tt2391224
19942026,tt1736151
19943738,tt2254037
19943942,tt1708520
19943966,tt2729070
19943971,tt11463528
19943978,tt3917956
19943982,tt2766202
19943983,tt2450058
19943985,tt2461790
19943986,tt2523440
19943988,tt2417684
19943993,tt2407064
19943996,tt2407092
19944001,tt0089342
19944003,tt2108467
19944051,tt0654422
19944106,tt4701660
19944164,tt1841624
19944168,tt3757072
19944213,tt3543410
19944224,tt2071559
19944235,tt3544892
19944277,tt2257793
19944289,tt2852460
19944295,tt0040260
19944297,tt2321596
19944301,tt0040298
19944302,tt0040902
19944303,tt2199618
19944304,tt0040471
19944305,tt0040824
19944307,tt2403953
19944309,tt2404555
19944310,tt0002126
19944311,tt1269387
19944313,tt2186712
19944314,tt0708829
19944315,tt0708701
19944318,tt0860466
19944319,tt1684597
19944320,tt1844736
19944323,tt1700443
19944520,tt10095420
19945169,tt1213669
19945170,tt1996212
19945175,tt2290473
19945187,tt1822325
19945193,tt1739306
19945194,tt1861445
19945195,tt2128679
19945279,tt1735319
19945424,tt2204550
19945426,tt2302551
19945434,tt2250304
19945457,tt1860359
19945459,tt2146960
19945470,tt1267177
19945473,tt1332002
19945577,tt2231040
19945723,tt0654440
19945724,tt0654461
19945725,tt0654419
19945726,tt0992341
19945727,tt1218412
19945728,tt1410753
19945729,tt1688567
19945730,tt1968679
19945734,tt3364792
19945746,tt2196464
19945757,tt2283748
19945758,tt2199711
19945761,tt1388371
19945763,tt2294639
19945780,tt1718127
19945788,tt2165141
19945790,tt2089653
19945968,tt1340446
19945969,tt1965308
19946112,tt2275815
19946114,tt2102452
19946134,tt2396731
19946135,tt1765903
19946144,tt2235505
19946175,tt1930510
19946193,tt1874451
19946237,tt1907669
19946269,tt2273275
19946275,tt2213938
19946280,tt2404601
19946282,tt2319977
19946290,tt2151182
19946484,tt2128470
19946488,tt1934472
19946491,tt2294949
19948159,tt1462649
19948303,tt2244949
19948553,tt2125491
19948587,tt1787798
19948588,tt2362206
19948739,tt1822237
19949070,tt2370686
19949088,tt2167988
19949172,tt2504902
19949173,tt2576838
19949176,tt12729378
19949237,tt2896416
19949238,tt2835548
19949255,tt4928988
19949256,tt11193496
19949260,tt2290397
19949275,tt2364116
19949281,tt1612227
19949377,tt1982167
19949909,tt2189240
19949965,tt2357100
19950158,tt2096419
19951132,tt2509270
19951145,tt2403278
19951148,tt2656412
19951149,tt3717252
19951151,tt7979956
19951187,tt3060918
19951200,tt2341698
19951239,tt2216156
19951240,tt0368016
19952144,tt1910605
19952438,tt2209102
19952439,tt2050589
19952584,tt2385255
19954452,tt1712178
19954510,tt2076069
19954695,tt2366308
19954781,tt2179590
19954792,tt2327531
19954795,tt2315610
19954796,tt2034139
19954797,tt1825901
19954812,tt2318595
19954815,tt1855557
19954827,tt1869297
19955152,tt1832964
19955204,tt2317987
19955769,tt2401878
19955772,tt2513342
19955773,tt2489730
19955774,tt2412542
19955776,tt2511844
19955778,tt2489954
19955779,tt2513612
19955780,tt2513850
19955781,tt2428818
19955782,tt2514038
19955783,tt2462812
19955786,tt3787566
19955788,tt2407088
19955790,tt2409302
