douban_id,imdb_id,Title,Year,Directors,Actors,Genres,Country,Runtime,YourRating_douban,YourRating_imdb,DateRated_First,DateRated_douban,DateRated_imdb,PublicRating_douban,Votes_douban,PublicRating_imdb,Votes_imdb,URL_douban,URL_imdb
35448539.0,tt14561712,奇美拉,2023,阿莉切·罗尔瓦赫尔,"乔什·奥康纳, 卡罗尔·杜阿尔特, 文森佐·内莫拉托","喜剧, 爱情, 奇幻",意大利 法国 瑞士,131.0,4.0,8.0,2024-11-22,2024-11-22,2025-08-16,7.8,23674.0,7.3,18857.0,https://movie.douban.com/subject/35448539/,https://www.imdb.com/title/tt14561712/
3804891.0,tt1456660,无人区,2013,宁浩,"徐峥, 黄渤, 余男","剧情, 犯罪, 西部",中国大陆,118.0,4.0,8.0,2017-10-08,2017-10-08,2023-02-28,8.4,578747.0,7.3,2924.0,https://movie.douban.com/subject/3804891/,https://www.imdb.com/title/tt1456660/
3821067.0,tt1462900,一代宗师,2013,王家卫,"梁朝伟, 章子怡, 张震","剧情, 动作, 爱情",中国大陆 中国香港,130.0,5.0,10.0,2018-03-17,2018-03-17,2021-01-30,8.2,673446.0,6.6,37982.0,https://movie.douban.com/subject/3821067/,https://www.imdb.com/title/tt1462900/
3901418.0,tt1471140,倚天屠龙记,2002,杨韬,"苏有朋, 贾静雯, 高圆圆","剧情, 武侠, 古装",中国台湾 中国大陆 中国香港,48.0,4.0,8.0,2017-08-23,2017-08-23,2025-08-16,8.6,194320.0,7.3,477.0,https://movie.douban.com/subject/3901418/,https://www.imdb.com/title/tt1471140/
3986493.0,tt1475582,神探夏洛克 第一季,2010,"保罗·麦圭根, 尤洛斯·林","本尼迪克特·康伯巴奇, 马丁·弗瑞曼, 鲁珀特·格雷夫斯","剧情, 悬疑, 犯罪",英国,90.0,4.0,9.0,2017-10-08,2017-10-08,2019-10-04,9.5,556652.0,9.0,1057668.0,https://movie.douban.com/subject/3986493/,https://www.imdb.com/title/tt1475582/
35183254.0,tt14760842,野蛮人入侵,2021,陈翠梅,"陈翠梅, 张子夫, 博朗·帕拉雷",剧情,中国香港 马来西亚,106.0,4.0,8.0,2023-08-17,2023-08-17,2023-09-24,7.1,19088.0,6.5,210.0,https://movie.douban.com/subject/35183254/,https://www.imdb.com/title/tt14760842/
3878007.0,tt1477834,海王,2018,温子仁,"杰森·莫玛, 安珀·赫德, 威廉·达福","动作, 奇幻, 冒险",美国 澳大利亚,143.0,4.0,7.0,2019-06-23,2019-06-23,2019-07-25,7.6,916312.0,6.8,542197.0,https://movie.douban.com/subject/3878007/,https://www.imdb.com/title/tt1477834/
3882427.0,tt1478839,我在雨中等你,2019,西蒙·柯蒂斯,"凯文·科斯特纳, 米洛·文堤米利亚, 阿曼达·塞弗里德","剧情, 喜剧, 爱情",美国,109.0,3.0,6.0,2025-07-20,2025-07-20,2025-08-16,8.4,86474.0,7.6,43039.0,https://movie.douban.com/subject/3882427/,https://www.imdb.com/title/tt1478839/
2997325.0,tt1479138,我的团长我的团,2009,康洪雷,"段奕宏, 张译, 张国强","历史, 战争",中国大陆,40.0,4.0,8.0,2018-08-03,2018-08-03,2023-02-28,9.6,180965.0,8.2,164.0,https://movie.douban.com/subject/2997325/,https://www.imdb.com/title/tt1479138/
33457594.0,tt14810692,摩加迪沙,2021,柳昇完,"金伦奭, 赵寅成, 许峻豪","剧情, 动作",韩国,121.0,4.0,8.0,2023-11-22,2023-11-22,2025-08-16,8.1,115980.0,7.0,8115.0,https://movie.douban.com/subject/33457594/,https://www.imdb.com/title/tt14810692/
35496212.0,tt14849194,留校联盟,2023,亚历山大·佩恩,"保罗·吉亚玛提, 多米尼克·塞萨, 达明·乔伊·伦道夫","剧情, 喜剧",美国,133.0,4.0,8.0,2024-03-06,2024-03-06,2024-04-12,7.8,40275.0,7.9,204826.0,https://movie.douban.com/subject/35496212/,https://www.imdb.com/title/tt14849194/
3914513.0,tt1485796,马戏之王,2017,迈克尔·格雷西,"休·杰克曼, 米歇尔·威廉姆斯, 扎克·埃夫隆","剧情, 歌舞, 传记",美国,105.0,4.0,8.0,2018-04-20,2018-04-20,2018-05-01,7.7,245222.0,7.5,334401.0,https://movie.douban.com/subject/3914513/,https://www.imdb.com/title/tt1485796/
27305997.0,tt14864160,椒麻堂会,2021,邱炯炯,"易思成, 陈浩宇, 关南",剧情,中国香港 法国,179.0,4.0,9.0,2023-01-19,2023-01-19,2023-02-28,8.5,76781.0,7.6,650.0,https://movie.douban.com/subject/27305997/,https://www.imdb.com/title/tt14864160/
35512487.0,tt14961016,我仍在此,2024,沃尔特·塞勒斯,"费尔南达·托雷斯, 费尔南达·蒙特内格罗, 赛尔顿·梅罗","剧情, 传记, 历史",巴西 法国,137.0,3.0,6.0,2025-03-12,2025-03-12,2025-08-16,7.8,23767.0,8.2,117509.0,https://movie.douban.com/subject/35512487/,https://www.imdb.com/title/tt14961016/
4004731.0,tt1498858,海洋天堂,2010,薛晓路,"李连杰, 文章, 桂纶镁",剧情,中国大陆 中国香港,96.0,4.0,8.0,2023-10-23,2023-10-23,2024-04-12,8.0,154750.0,7.5,2849.0,https://movie.douban.com/subject/4004731/,https://www.imdb.com/title/tt1498858/
4262249.0,tt1500177,豆满江,2010,张律,"崔健, 尹兰, 李京霖",剧情,韩国 中国大陆 法国,90.0,4.0,8.0,2024-11-19,2024-11-19,2025-08-16,8.1,8420.0,6.7,259.0,https://movie.douban.com/subject/4262249/,https://www.imdb.com/title/tt1500177/
27083742.0,tt15002384,再次出发,2017,오윤환,"尹度玹, 李素罗, 柳熙烈","音乐, 真人秀",韩国,0.0,4.0,10.0,2020-04-15,2020-04-15,2022-07-24,9.3,3335.0,8.6,29.0,https://movie.douban.com/subject/27083742/,https://www.imdb.com/title/tt15002384/
4009651.0,tt1500703,斗牛,2009,管虎,"黄渤, 闫妮, 高虎","剧情, 喜剧",中国大陆,105.0,4.0,8.0,2017-10-06,2017-10-06,2023-02-28,8.2,230943.0,7.2,989.0,https://movie.douban.com/subject/4009651/,https://www.imdb.com/title/tt1500703/
2154096.0,tt1501154,士兵突击,2006,康洪雷,"王宝强, 陈思诚, 段奕宏",剧情,中国大陆,50.0,5.0,7.0,2017-08-21,2017-08-21,2023-02-28,9.5,277997.0,8.2,226.0,https://movie.douban.com/subject/2154096/,https://www.imdb.com/title/tt1501154/
4023638.0,tt1504320,国王的演讲,2010,汤姆·霍伯,"科林·费尔斯, 杰弗里·拉什, 海伦娜·伯翰·卡特","剧情, 传记, 历史",美国 英国,118.0,4.0,7.0,2017-08-18,2017-08-18,2017-08-20,8.4,633753.0,8.0,724429.0,https://movie.douban.com/subject/4023638/,https://www.imdb.com/title/tt1504320/
34941536.0,tt15072612,宇宙探索编辑部,2021,孔大山,"杨皓宇, 艾丽娅, 王一通","喜剧, 科幻",中国大陆,118.0,3.0,6.0,2024-01-30,2024-01-30,2024-02-10,8.0,690725.0,7.2,1760.0,https://movie.douban.com/subject/34941536/,https://www.imdb.com/title/tt15072612/
3732800.0,tt1515202,我们天上见,2009,蒋雯丽,"朱旭, 姚君, 朱一诺","剧情, 家庭",中国大陆,85.0,4.0,7.0,2024-03-18,2024-03-18,2024-04-12,8.7,82347.0,7.3,266.0,https://movie.douban.com/subject/3732800/,https://www.imdb.com/title/tt1515202/
4058933.0,tt1517451,一个明星的诞生,2018,布莱德利·库珀,"Lady Gaga, 布莱德利·库珀, 山姆·埃利奥特","剧情, 爱情, 音乐",美国,136.0,4.0,8.0,2019-02-28,2019-02-28,2019-05-30,7.4,132253.0,7.6,439100.0,https://movie.douban.com/subject/4058933/,https://www.imdb.com/title/tt1517451/
35783948.0,tt15180436,人生切割术 第二季,2025,"本·斯蒂勒, 塞缪尔·多诺万, 乌塔·布里泽维茨, 杰西卡·李·加涅","亚当·斯科特, 布丽特·洛薇尔, 特拉梅尔·提尔曼","剧情, 科幻, 悬疑",美国,48.0,5.0,10.0,2025-03-26,2025-03-26,2025-08-16,8.2,56159.0,8.1,13578.0,https://movie.douban.com/subject/35783948/,https://www.imdb.com/title/tt15180436/
35561222.0,tt15208848,白莲花度假村 第二季,2022,麦克·怀特,"F·默里·亚伯拉罕, 詹妮佛·库里奇, 亚当·迪马科","剧情, 喜剧",美国,57.0,3.0,6.0,2024-08-13,2024-08-13,2025-08-16,8.4,110761.0,7.6,7225.0,https://movie.douban.com/subject/35561222/,https://www.imdb.com/title/tt15208848/
35575567.0,tt15239678,沙丘2,2024,丹尼斯·维伦纽瓦,"提莫西·查拉梅, 赞达亚, 丽贝卡·弗格森","剧情, 动作, 科幻",美国 加拿大,166.0,5.0,10.0,2024-04-03,2024-04-03,2024-04-03,8.1,523514.0,8.5,656664.0,https://movie.douban.com/subject/35575567/,https://www.imdb.com/title/tt15239678/
35315950.0,tt15242330,灌篮高手,2022,井上雄彦,"仲村宗悟, 笠间淳, 木村昴","动画, 运动",日本,124.0,3.0,7.0,2024-04-06,2024-04-06,2024-04-12,8.9,324997.0,8.0,11856.0,https://movie.douban.com/subject/35315950/,https://www.imdb.com/title/tt15242330/
4086853.0,tt1527186,忧郁症,2011,拉斯·冯·提尔,"克尔斯滕·邓斯特, 夏洛特·甘斯布, 基弗·萨瑟兰","剧情, 科幻, 惊悚",丹麦 瑞典 法国 德国,135.0,3.0,6.0,2024-08-19,2024-08-19,2025-08-16,7.2,37565.0,7.1,203897.0,https://movie.douban.com/subject/4086853/,https://www.imdb.com/title/tt1527186/
4249355.0,tt1527788,孤胆特工,2010,李桢凡,"元斌, 金赛纶, 坦纳永·王特拉库","剧情, 动作, 惊悚",韩国,119.0,4.0,8.0,2023-05-22,2023-05-22,2025-08-16,8.2,224340.0,7.7,78631.0,https://movie.douban.com/subject/4249355/,https://www.imdb.com/title/tt1527788/
4256328.0,tt1528116,绝命毒师  第三季,2010,"布莱恩·克兰斯顿, 亚当·伯恩斯坦, 米歇尔·麦克拉伦, 斯科特·怀南特, 约翰·伦克, 约翰·施班, 科林·巴克西, 迈克尔·斯洛维斯, 莱恩·约翰逊, 文斯·吉里根","布莱恩·克兰斯顿, 亚伦·保尔, 安娜·冈","剧情, 犯罪",美国,47.0,5.0,8.0,2017-10-29,2017-10-29,2023-02-28,9.3,199538.0,8.5,30155.0,https://movie.douban.com/subject/4256328/,https://www.imdb.com/title/tt1528116/
3742360.0,tt1533117,让子弹飞,2010,姜文,"姜文, 葛优, 周润发","剧情, 喜剧, 动作",中国大陆 中国香港,132.0,5.0,8.0,2018-02-04,2018-02-04,2018-09-28,9.0,1878396.0,7.3,14068.0,https://movie.douban.com/subject/3742360/,https://www.imdb.com/title/tt1533117/
4117302.0,tt1536048,倾国之恋,2011,麦当娜,"艾比·考尼什, 詹姆斯·达西, 安德丽娅·赖斯伯勒","剧情, 爱情, 历史",英国,119.0,4.0,8.0,2022-06-11,2022-06-11,2025-08-16,7.8,29471.0,6.2,13967.0,https://movie.douban.com/subject/4117302/,https://www.imdb.com/title/tt1536048/
4196129.0,tt1538401,天使之恋,2009,寒竹百合,"佐佐木希, 谷原章介, 山本光","剧情, 爱情",日本,119.0,4.0,7.0,2017-06-25,2017-06-25,2023-02-28,7.4,115951.0,6.8,2492.0,https://movie.douban.com/subject/4196129/,https://www.imdb.com/title/tt1538401/
35593344.0,tt15398776,奥本海默,2023,克里斯托弗·诺兰,"基里安·墨菲, 艾米莉·布朗特, 马特·达蒙","剧情, 传记, 历史",美国 英国,180.0,5.0,10.0,2023-09-03,2023-09-03,2023-09-24,8.8,798881.0,8.3,924266.0,https://movie.douban.com/subject/35593344/,https://www.imdb.com/title/tt15398776/
4164444.0,tt1542344,127小时,2010,丹尼·博伊尔,"詹姆斯·弗兰科, 丽兹·卡潘, 凯特·玛拉","剧情, 传记, 冒险",美国 英国,94.0,4.0,8.0,2019-08-21,2019-08-21,2022-07-24,8.1,139123.0,7.5,417022.0,https://movie.douban.com/subject/4164444/,https://www.imdb.com/title/tt1542344/
4136036.0,tt1542482,晚秋,2010,金泰勇,"汤唯, 玄彬, 金俊成",剧情,韩国 美国 中国香港,116.0,4.0,7.0,2017-09-03,2017-09-03,2024-05-19,7.1,253313.0,6.8,2328.0,https://movie.douban.com/subject/4136036/,https://www.imdb.com/title/tt1542482/
4151110.0,tt1554523,山楂树之恋,2010,张艺谋,"周冬雨, 窦骁, 奚美娟","剧情, 爱情",中国大陆,114.0,4.0,8.0,2017-09-03,2017-09-03,2025-08-16,7.2,355143.0,7.1,4035.0,https://movie.douban.com/subject/4151110/,https://www.imdb.com/title/tt1554523/
6433905.0,tt1560747,大师,2012,保罗·托马斯·安德森,"华金·菲尼克斯, 菲利普·塞默·霍夫曼, 艾米·亚当斯",剧情,美国,138.0,4.0,9.0,2019-09-10,2019-09-10,2022-07-24,7.4,21741.0,7.1,194096.0,https://movie.douban.com/subject/6433905/,https://www.imdb.com/title/tt1560747/
3824672.0,tt1562328,听说,2009,郑芬芬,"彭于晏, 陈意涵, 陈妍希","剧情, 爱情",中国台湾,109.0,4.0,8.0,2018-02-22,2018-02-22,2023-02-28,8.2,404152.0,7.4,3539.0,https://movie.douban.com/subject/3824672/,https://www.imdb.com/title/tt1562328/
4191644.0,tt1563738,一天,2011,罗勒·莎菲,"安妮·海瑟薇, 吉姆·斯特吉斯, 汤姆·米森","剧情, 爱情",美国 英国,107.0,4.0,9.0,2017-12-20,2017-12-20,2017-12-20,7.9,518706.0,7.0,176147.0,https://movie.douban.com/subject/4191644/,https://www.imdb.com/title/tt1563738/
4206357.0,tt1568346,龙纹身的女孩,2011,大卫·芬奇,"丹尼尔·克雷格, 鲁妮·玛拉, 克里斯托弗·普卢默","剧情, 悬疑, 惊悚",美国 瑞典 挪威,158.0,4.0,8.0,2018-02-12,2018-02-12,2018-02-19,8.1,245241.0,7.8,517590.0,https://movie.douban.com/subject/4206357/,https://www.imdb.com/title/tt1568346/
4206436.0,tt1568911,战马,2011,史蒂文·斯皮尔伯格,"杰瑞米·艾文, 彼得·穆兰, 艾米丽·沃森","剧情, 战争",美国,146.0,4.0,8.0,2019-03-15,2019-03-15,2019-05-30,8.2,239628.0,7.2,170370.0,https://movie.douban.com/subject/4206436/,https://www.imdb.com/title/tt1568911/
4253447.0,tt1571404,我在这儿,2010,斯派克·琼斯,"安德鲁·加菲尔德 Andrew Garfield, 西耶娜·盖尔利, Annie Hardy","剧情, 短片",美国,31.0,3.0,8.0,2022-12-18,2022-12-18,2023-02-28,8.1,9818.0,7.7,8046.0,https://movie.douban.com/subject/4253447/,https://www.imdb.com/title/tt1571404/
4280770.0,tt1588170,看见恶魔,2010,金知云,"李炳宪, 崔岷植, 金诗云","剧情, 惊悚, 犯罪",韩国,144.0,4.0,8.0,2025-06-25,2025-06-25,2025-08-16,7.9,126208.0,7.8,158728.0,https://movie.douban.com/subject/4280770/,https://www.imdb.com/title/tt1588170/
4280102.0,tt1588895,能召回前世的布米叔叔,2010,阿彼察邦·韦拉斯哈古,"萨那帕卡·塞塞玛, 金吉拉·潘帕斯, 萨卡达·卡温巴迪","剧情, 奇幻",泰国 英国 法国 德国 西班牙 荷兰,114.0,4.0,8.0,2023-04-27,2023-04-27,2025-08-16,7.4,19377.0,6.7,18454.0,https://movie.douban.com/subject/4280102/,https://www.imdb.com/title/tt1588895/
4268598.0,tt1590089,告白,2010,中岛哲也,"松隆子, 冈田将生, 木村佳乃","剧情, 悬疑",日本,106.0,5.0,8.0,2018-07-16,2018-07-16,2018-09-28,8.8,728817.0,7.7,43971.0,https://movie.douban.com/subject/4268598/,https://www.imdb.com/title/tt1590089/
4317617.0,tt1592154,妮基塔 第一季,2010,丹尼·加农,"李美琪, 琳德西·冯塞卡, 夏恩·韦斯特","剧情, 动作, 惊悚",美国,60.0,4.0,10.0,2017-08-18,2017-08-19,2017-08-18,8.0,59092.0,7.7,55482.0,https://movie.douban.com/subject/4317617/,https://www.imdb.com/title/tt1592154/
4286017.0,tt1596343,速度与激情5,2011,林诣彬,"范·迪塞尔, 保罗·沃克, 乔丹娜·布鲁斯特","动作, 犯罪",美国,130.0,4.0,7.0,2017-10-02,2017-10-02,2024-05-11,8.5,388499.0,7.3,423995.0,https://movie.douban.com/subject/4286017/,https://www.imdb.com/title/tt1596343/
26303622.0,tt1596363,大空头,2015,亚当·麦凯,"克里斯蒂安·贝尔, 史蒂夫·卡瑞尔, 瑞恩·高斯林","剧情, 传记",美国,130.0,4.0,8.0,2017-12-16,2017-12-16,2025-08-16,8.5,256862.0,7.8,518431.0,https://movie.douban.com/subject/26303622/,https://www.imdb.com/title/tt1596363/
4305436.0,tt1602479,志明与春娇,2010,彭浩翔,"杨千嬅, 余文乐, 黄德斌","剧情, 喜剧, 爱情",中国香港,104.0,4.0,8.0,2017-08-02,2017-08-02,2017-08-15,7.9,505971.0,7.1,3006.0,https://movie.douban.com/subject/4305436/,https://www.imdb.com/title/tt1602479/
3792799.0,tt1602572,岁月神偷,2010,罗启锐,"吴君如, 任达华, 钟绍图","剧情, 家庭",中国香港 中国大陆,117.0,4.0,8.0,2017-12-08,2017-12-08,2023-02-28,8.7,606526.0,7.4,2544.0,https://movie.douban.com/subject/3792799/,https://www.imdb.com/title/tt1602572/
4798707.0,tt1602620,爱,2012,迈克尔·哈内克,"让-路易·特兰蒂尼昂, 埃玛妞·丽娃, 伊莎贝尔·于佩尔","剧情, 爱情",法国 德国 奥地利,127.0,4.0,9.0,2019-03-09,2019-03-09,2019-05-30,8.6,97863.0,7.9,108907.0,https://movie.douban.com/subject/4798707/,https://www.imdb.com/title/tt1602620/
4319218.0,tt1605783,午夜巴黎,2011,伍迪·艾伦,"欧文·威尔逊, 玛丽昂·歌迪亚, 瑞秋·麦克亚当斯","剧情, 爱情, 奇幻",西班牙 美国 法国,94.0,4.0,9.0,2017-09-13,2017-09-14,2017-09-13,8.3,345518.0,7.6,463761.0,https://movie.douban.com/subject/4319218/,https://www.imdb.com/title/tt1605783/
35694766.0,tt16227014,火山挚恋,2022,萨拉·多萨,"卡蒂娅·克拉夫特, 莫里斯·克拉夫特, 米兰达·裘丽","纪录片, 传记",美国 加拿大,98.0,4.0,8.0,2024-06-09,2024-06-09,2025-08-16,9.0,139458.0,7.6,16018.0,https://movie.douban.com/subject/35694766/,https://www.imdb.com/title/tt16227014/
24904361.0,tt16297140,万万没想到 第一季,2013,易小星,"白客, 葛布, 易小星","剧情, 喜剧, 短片",中国大陆,0.0,4.0,6.0,2017-10-04,2017-10-04,2023-02-28,8.4,88252.0,6.6,50.0,https://movie.douban.com/subject/24904361/,https://www.imdb.com/title/tt16297140/
4811774.0,tt1630029,阿凡达：水之道,2022,詹姆斯·卡梅隆,"萨姆·沃辛顿, 佐伊·索尔达娜, 西格妮·韦弗","动作, 科幻, 冒险",美国,192.0,4.0,7.0,2024-04-04,2024-04-04,2024-04-12,7.8,637934.0,7.5,542732.0,https://movie.douban.com/subject/4811774/,https://www.imdb.com/title/tt1630029/
35689244.0,tt16311594,F1：狂飙飞车,2025,约瑟夫·科辛斯基,"布拉德·皮特, 戴姆森·伊德瑞斯, 哈维尔·巴登","剧情, 动作, 运动",美国,155.0,5.0,10.0,2025-07-07,2025-07-07,2025-08-16,8.7,355563.0,7.9,145215.0,https://movie.douban.com/subject/35689244/,https://www.imdb.com/title/tt16311594/
4746257.0,tt1631867,明日边缘,2014,道格·里曼,"汤姆·克鲁斯, 艾米莉·布朗特, 布莱丹·格里森","动作, 科幻",美国 加拿大,113.0,5.0,9.0,2018-06-11,2018-06-11,2018-06-12,8.2,515002.0,7.9,781522.0,https://movie.douban.com/subject/4746257/,https://www.imdb.com/title/tt1631867/
4924142.0,tt1637688,时间规划局,2011,安德鲁·尼科尔,"阿曼达·塞弗里德, 贾斯汀·汀布莱克, 基里安·墨菲","动作, 科幻",美国,109.0,3.0,6.0,2024-10-10,2024-10-10,2025-08-16,7.1,243459.0,6.7,471882.0,https://movie.douban.com/subject/4924142/,https://www.imdb.com/title/tt1637688/
5153254.0,tt1638002,爱你，罗茜,2014,克利斯汀·迪特,"莉莉·柯林斯, 山姆·克拉弗林, 塔姆欣·伊格顿","喜剧, 爱情",德国 英国,102.0,4.0,8.0,2018-03-29,2018-03-29,2018-03-30,7.5,181640.0,7.1,164205.0,https://movie.douban.com/subject/5153254/,https://www.imdb.com/title/tt1638002/
6845667.0,tt1638355,秘密特工,2015,盖·里奇,"亨利·卡维尔, 艾米·汉莫, 艾丽西亚·维坎德","喜剧, 动作, 冒险",美国 英国,116.0,4.0,8.0,2024-12-16,2024-12-16,2025-08-16,8.1,180653.0,7.2,349667.0,https://movie.douban.com/subject/6845667/,https://www.imdb.com/title/tt1638355/
4707230.0,tt1646214,恋爱通告,2010,王力宏,"王力宏, 刘亦菲, 曾轶可","喜剧, 爱情",中国台湾 中国大陆,98.0,3.0,5.0,2017-10-06,2017-10-06,2023-02-28,6.0,145713.0,5.6,796.0,https://movie.douban.com/subject/4707230/,https://www.imdb.com/title/tt1646214/
4826419.0,tt1646959,金福南杀人事件始末,2010,张哲洙,"徐英姬, 池成媛, 朴政学","剧情, 惊悚, 犯罪",韩国,115.0,3.0,6.0,2024-06-04,2024-06-04,2025-08-16,8.6,301219.0,7.2,18643.0,https://movie.douban.com/subject/4826419/,https://www.imdb.com/title/tt1646959/
4850563.0,tt1650327,IT狂人 第四季,2010,"Ben Fuller, 格雷厄姆·莱恩汉","克里斯·奥多德, 理查德·艾欧阿德, 凯瑟琳·帕金森",喜剧,英国,25.0,5.0,8.0,2018-08-12,2018-08-12,2023-02-28,9.4,55960.0,8.0,2321.0,https://movie.douban.com/subject/4850563/,https://www.imdb.com/title/tt1650327/
4832288.0,tt1650453,奇迹,2011,是枝裕和,"前田航基, 前田旺志郎, 大塚宁宁","剧情, 家庭",日本,128.0,4.0,8.0,2019-03-24,2019-03-24,2019-05-30,8.8,83030.0,7.3,8317.0,https://movie.douban.com/subject/4832288/,https://www.imdb.com/title/tt1650453/
6097775.0,tt1655442,艺术家,2011,米歇尔·阿扎纳维西于斯,"让·杜雅尔丹, 贝热尼丝·贝乔, 约翰·古德曼","剧情, 喜剧, 爱情",法国 比利时 美国,100.0,4.0,8.0,2018-04-09,2018-04-09,2018-06-12,8.3,97630.0,7.8,253088.0,https://movie.douban.com/subject/6097775/,https://www.imdb.com/title/tt1655442/
35376457.0,tt16606348,爱情神话,2021,邵艺辉,"徐峥, 马伊琍, 吴越","剧情, 喜剧, 爱情",中国大陆,112.0,4.0,8.0,2022-02-08,2022-02-08,2022-07-24,8.1,850522.0,7.4,2039.0,https://movie.douban.com/subject/35376457/,https://www.imdb.com/title/tt16606348/
5327268.0,tt1663202,荒野猎人,2015,亚历杭德罗·冈萨雷斯·伊尼亚里图,"莱昂纳多·迪卡普里奥, 汤姆·哈迪, 多姆纳尔·格里森","剧情, 动作, 冒险",美国 中国香港 中国台湾,156.0,4.0,9.0,2017-10-05,2017-10-05,2017-10-06,8.0,448292.0,8.0,919322.0,https://movie.douban.com/subject/5327268/,https://www.imdb.com/title/tt1663202/
5323968.0,tt1663662,环太平洋,2013,吉尔莫·德尔·托罗,"查理·汉纳姆, 菊地凛子, 伊德瑞斯·艾尔巴","动作, 科幻, 冒险",美国,131.0,4.0,7.0,2018-03-10,2018-03-10,2018-03-30,7.8,511434.0,6.9,548740.0,https://movie.douban.com/subject/5323968/,https://www.imdb.com/title/tt1663662/
6517421.0,tt1670345,惊天魔盗团,2013,路易斯·莱特里尔,"杰西·艾森伯格, 艾拉·菲舍尔, 伍迪·哈里森","剧情, 悬疑, 犯罪",美国 法国,115.0,3.0,6.0,2024-05-26,2024-05-26,2025-08-16,7.8,600530.0,7.2,746473.0,https://movie.douban.com/subject/6517421/,https://www.imdb.com/title/tt1670345/
5319835.0,tt1674766,101次求婚,2013,陈正道,"黄渤, 林志玲, 高以翔",爱情,中国大陆 中国台湾 日本,120.0,2.0,5.0,2017-08-13,2017-08-13,2023-02-28,5.7,198957.0,5.4,537.0,https://movie.douban.com/subject/5319835/,https://www.imdb.com/title/tt1674766/
6786002.0,tt1675434,触不可及,2011,"奥利维埃·纳卡什, 埃里克·托莱达诺","弗朗索瓦·克鲁塞, 奥玛·希, 安娜·勒尼","剧情, 喜剧",法国,112.0,5.0,10.0,2017-08-17,2017-08-17,2017-08-17,9.3,1259055.0,8.5,989806.0,https://movie.douban.com/subject/6786002/,https://www.imdb.com/title/tt1675434/
4920389.0,tt1677720,头号玩家,2018,史蒂文·斯皮尔伯格,"泰伊·谢里丹, 奥利维亚·库克, 本·门德尔森","动作, 科幻, 冒险",美国,140.0,4.0,8.0,2018-05-15,2018-05-15,2018-06-12,8.6,1488517.0,7.4,524014.0,https://movie.douban.com/subject/4920389/,https://www.imdb.com/title/tt1677720/
1883755.0,tt1682200,聪明的一休,1975,"矢吹公郎, 寒竹清隆, 白土武, 古泽日出夫, 今泽哲男, 新田义方","藤田淑子, 桂玲子, 宫内幸平","动画, 儿童",日本,30.0,3.0,6.0,2020-02-07,2020-02-07,2022-07-24,8.8,102980.0,7.4,1049.0,https://movie.douban.com/subject/1883755/,https://www.imdb.com/title/tt1682200/
3732699.0,tt1682640,神话,2010,蒋家骏,"胡歌, 白冰, 张世","剧情, 动作, 奇幻",中国大陆,46.0,3.0,8.0,2019-09-30,2019-09-30,2022-07-24,7.7,96484.0,6.9,118.0,https://movie.douban.com/subject/3732699/,https://www.imdb.com/title/tt1682640/
4927382.0,tt1683084,绝命毒师  第四季,2011,"亚当·伯恩斯坦, 米歇尔·麦克拉伦, 大卫·斯雷德, 科林·巴克西, 迈克尔·斯洛维斯, 皮特·古尔德, 约翰·伦克, 泰瑞·麦克多诺, 斯科特·怀南特, 文斯·吉里根","布莱恩·克兰斯顿, 亚伦·保尔, 安娜·冈","剧情, 犯罪",美国,47.0,5.0,9.0,2018-01-25,2018-01-25,2023-02-28,9.5,190292.0,9.2,35412.0,https://movie.douban.com/subject/4927382/,https://www.imdb.com/title/tt1683084/
5322596.0,tt1683526,超脱,2011,托尼·凯耶,"阿德里安·布罗迪, 马西娅·盖伊·哈登, 詹姆斯·肯恩",剧情,美国,98.0,4.0,9.0,2017-09-10,2017-09-11,2017-09-10,9.0,702100.0,7.7,107322.0,https://movie.douban.com/subject/5322596/,https://www.imdb.com/title/tt1683526/
5387041.0,tt1687247,浮生一日,2011,"凯文·麦克唐纳, 娜塔莉娅·安德烈亚斯, Joseph Michael","辛迪·巴尔, Moica, Caryn Waechter","剧情, 纪录片",英国 美国,95.0,4.0,8.0,2022-12-22,2022-12-22,2023-02-28,8.9,104734.0,7.6,15710.0,https://movie.douban.com/subject/5387041/,https://www.imdb.com/title/tt1687247/
4913185.0,tt1692486,杀戮,2011,罗曼·波兰斯基,"朱迪·福斯特, 凯特·温斯莱特, 克里斯托弗·瓦尔兹","剧情, 喜剧",法国 德国 波兰 西班牙,80.0,5.0,8.0,2018-02-03,2018-02-03,2023-02-28,8.2,84615.0,7.1,136513.0,https://movie.douban.com/subject/4913185/,https://www.imdb.com/title/tt1692486/
35444998.0,tt17005404,李茂扮太子,2022,高可,"马丽, 常远, 艾伦","喜剧, 古装",中国大陆,100.0,2.0,4.0,2022-01-11,2022-01-11,2022-07-24,4.2,155226.0,4.8,166.0,https://movie.douban.com/subject/35444998/,https://www.imdb.com/title/tt17005404/
35633650.0,tt17009710,坠落的审判,2023,茹斯汀·特里耶,"桑德拉·惠勒, 斯万·阿劳德, 米洛·马查多·格拉纳","剧情, 家庭",法国,151.0,4.0,8.0,2024-01-22,2024-01-22,2024-04-12,8.7,386167.0,7.6,180054.0,https://movie.douban.com/subject/35633650/,https://www.imdb.com/title/tt17009710/
