Const,Your Rating,Date Rated,Title,Directors,Actors,Country,Year,Genres,Douban Rating,Num Votes,MyComment,URL,Cover URL,douban_id
tt14561712,4,2024-11-22,奇美拉,阿莉切·罗尔瓦赫尔,"乔什·奥康纳, 卡罗尔·杜阿尔特, 文森佐·内莫拉托",意大利 法国 瑞士,2023,"喜剧, 爱情, 奇幻",7.8,23653,,https://movie.douban.com/subject/35448539/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2892253589.jpg,35448539
tt1500177,4,2024-11-19,豆满江,张律,"崔健, 尹兰, 李京霖",韩国 中国大陆 法国,2010,剧情,8.1,8413,,https://movie.douban.com/subject/4262249/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2455762236.jpg,4262249
tt0879843,4,2024-11-17,未知电影,,,,,,0.0,0,,https://movie.douban.com/subject/2286418/,https://img2.doubanio.com/f/frodo/753fa1e93c945e533e52dddab73b2b55a1083083/pics/subject/movie_large.jpg,2286418
tt13846402,4,2024-11-17,巴黎夜旅人,米夏埃尔·艾斯,"夏洛特·甘斯布, 基多·雷昂-里希特, 诺亚·阿比塔",法国,2022,剧情,8.1,57235,,https://movie.douban.com/subject/35354759/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2871210079.jpg,35354759
tt0381668,3,2024-11-08,热带疾病,阿彼察邦·韦拉斯哈古,"班罗普·洛罗伊, 萨卡达·卡温巴迪, Huai Dessom",泰国 法国 德国 意大利,2004,"剧情, 爱情, 奇幻",8.0,11247,,https://movie.douban.com/subject/1414808/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1686081822.jpg,1414808
tt0870984,4,2024-11-06,反基督者,拉斯·冯·提尔,"威廉·达福, 夏洛特·甘斯布, 斯托姆·阿彻奇·萨赫斯托姆",丹麦 德国 法国 瑞典 意大利 波兰,2009,"剧情, 惊悚, 情色",7.3,30723,,https://movie.douban.com/subject/3040418/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p452571257.jpg,3040418
tt0044081,4,2024-11-06,欲望号街车,伊利亚·卡赞,"费雯·丽, 马龙·白兰度, 金·亨特",美国,1951,剧情,8.4,53109,,https://movie.douban.com/subject/1293590/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2177784348.jpg,1293590
tt0118749,4,2024-11-04,不羁夜,保罗·托马斯·安德森,"马克·沃尔伯格, 路易斯·古兹曼, 伯特·雷诺兹",美国,1997,"剧情, 情色",7.5,27491,,https://movie.douban.com/subject/1292965/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2188465923.jpg,1292965
tt0120863,4,2024-11-03,细细的红线,泰伦斯·马力克,"西恩·潘, 伊莱亚斯·科泰斯, 吉姆·卡维泽",美国,1998,"剧情, 战争",7.8,37269,,https://movie.douban.com/subject/1292781/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2511261922.jpg,1292781
tt0089866,4,2024-11-01,青梅竹马,杨德昌,"侯孝贤, 蔡琴, 柯一正",中国台湾,1985,剧情,8.0,39190,,https://movie.douban.com/subject/1305327/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2446309121.jpg,1305327
tt2381111,4,2024-10-31,布鲁克林,约翰·克劳利,"西尔莎·罗南, 多姆纳尔·格里森, 艾莫里·科恩",英国 加拿大 爱尔兰,2015,"剧情, 爱情",7.9,133350,,https://movie.douban.com/subject/10741220/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2266027536.jpg,10741220
tt2316411,4,2024-10-30,宿敌,丹尼斯·维伦纽瓦,"杰克·吉伦哈尔, 梅拉尼·罗兰, 莎拉·加顿",加拿大 西班牙 法国,2013,"剧情, 悬疑, 惊悚",7.0,36789,,https://movie.douban.com/subject/10562986/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2145705774.jpg,10562986
tt1790885,4,2024-10-29,猎杀本·拉登,凯瑟琳·毕格罗,"杰西卡·查斯坦, 杰森·克拉克, 乔尔·埃哲顿",美国,2012,"剧情, 惊悚, 历史",7.7,68801,,https://movie.douban.com/subject/6430835/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1769852706.jpg,6430835
tt3516378,3,2024-10-28,奇怪的她,黄东赫,"沈恩敬, 罗文姬, 朴仁焕",韩国,2014,"喜剧, 奇幻",8.3,192283,,https://movie.douban.com/subject/24879820/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2162863558.jpg,24879820
tt0108122,4,2024-10-27,银色·性·男女,罗伯特·奥尔特曼,"安迪·麦克道尔, 布鲁斯·戴维森, 朱丽安·摩尔",美国,1993,"剧情, 喜剧",8.0,6074,,https://movie.douban.com/subject/1297833/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p999706895.jpg,1297833
tt0382932,3,2024-10-26,美食总动员,"布拉德·伯德, 简·皮克瓦","帕顿·奥斯瓦尔特, 伊安·霍姆, 卢·罗曼诺",美国,2007,"喜剧, 动画, 奇幻",8.6,427938,,https://movie.douban.com/subject/1793491/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p465604496.jpg,1793491
tt2375605,3,2024-10-26,杀戮演绎,约书亚·奥本海默,"安瓦尔·冈戈, Herman Koto, Syamsul Arifin",英国 丹麦 挪威,2012,"纪录片, 历史, 犯罪",8.4,10589,,https://movie.douban.com/subject/11538029/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2098962455.jpg,11538029
tt0276919,3,2024-10-26,狗镇,拉斯·冯·提尔,"妮可·基德曼, 哈里特·安德森, 劳伦·白考尔",丹麦 瑞典 挪威 芬兰 英国 法国 德国 荷兰 意大利,2003,"剧情, 悬疑, 惊悚",8.4,161931,虽然不喜欢这种讨巧的舞台剧配置，但也不得不说对于表达的内容确实是必要的，即便也并不感兴趣，电影无关复仇只是一场道德审判,https://movie.douban.com/subject/1298759/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2457169802.jpg,1298759
tt0060107,4,2024-10-26,安德烈·卢布廖夫,安德烈·塔可夫斯基,"安纳托利·索洛尼岑, 伊万·拉皮科夫, 尼古拉·格林科",苏联,1966,"剧情, 传记, 历史",9.0,21265,,https://movie.douban.com/subject/1298248/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1209470213.jpg,1298248
tt0093342,5,2024-10-25,何处是我朋友的家,阿巴斯·基亚罗斯塔米,"巴比·艾哈迈德·波, 艾哈迈德·艾哈迈德·波, 科达·巴和·迪范",伊朗,1987,剧情,9.0,44107,之前会误认成是何处是我家的那个沉重的电影，这个虽然也不可谓不沉重，但表现确实是很纯真可爱的，也确实唤起了一些童年的作业恐惧,https://movie.douban.com/subject/1301897/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2637230609.jpg,1301897
tt0310775,3,2024-10-24,我要复仇,朴赞郁,"宋康昊, 申河均, 裴斗娜",韩国,2002,"剧情, 动作, 惊悚",7.9,85126,,https://movie.douban.com/subject/1304026/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p671347856.jpg,1304026
tt0101640,4,2024-10-24,大红灯笼高高挂,张艺谋,"巩俐, 马精武, 何赛飞",中国大陆 中国香港 中国台湾,1991,剧情,8.8,354760,,https://movie.douban.com/subject/1293323/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1254404823.jpg,1293323
tt0022100,4,2024-10-22,M就是凶手,弗里茨·朗,"彼得·洛, 艾伦·维德曼, 因格·兰德特",德国,1931,"剧情, 惊悚, 犯罪",8.2,32954,策划的段落有点啰嗦了…审判确实不错,https://movie.douban.com/subject/1293381/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p935420710.jpg,1293381
tt0156587,3,2024-10-21,海上花,侯孝贤,"梁朝伟, 羽田美智子, 刘嘉玲",中国台湾 日本,1998,剧情,8.2,90375,画面是工整的，但是上海话听/看着真的费劲。。,https://movie.douban.com/subject/1303451/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2588046848.jpg,1303451
tt0024803,3,2024-10-21,操行零分,让·维戈,"让·达斯特, Robert le Flon, Du Verron",法国,1933,"剧情, 喜剧, 短片",8.1,9156,,https://movie.douban.com/subject/1294518/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2455769838.jpg,1294518
tt0049730,4,2024-10-21,搜索者,约翰·福特,"约翰·韦恩, 杰弗里·亨特, 维拉·迈尔斯",美国,1956,"剧情, 西部, 冒险",7.8,11422,,https://movie.douban.com/subject/1292668/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2382744102.jpg,1292668
tt0175880,5,2024-10-20,木兰花,保罗·托马斯·安德森,"朱丽安·摩尔, 威廉·H·梅西, 约翰·C·赖利",美国,1999,剧情,8.1,35689,,https://movie.douban.com/subject/1293564/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2189098969.jpg,1293564
tt0111495,5,2024-10-20,蓝白红三部曲之红,克日什托夫·基耶斯洛夫斯基,"伊莲娜·雅各布, 让-路易·特兰蒂尼昂, 弗雷德里奎·费德",法国 波兰 瑞士,1994,"剧情, 爱情, 悬疑",8.8,134959,,https://movie.douban.com/subject/1292047/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2173726043.jpg,1292047
tt0379725,4,2024-10-20,卡波特,贝尼特·米勒,"菲利普·塞默·霍夫曼, 凯尔西∙斯蒂芬森, 凯特·希德尔",加拿大 美国,2005,"剧情, 同性, 传记",7.9,20060,,https://movie.douban.com/subject/1422957/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2454182493.jpg,1422957
tt1434423,4,2024-10-19,风声,"陈国富, 高群书","周迅, 李冰冰, 张涵予",中国大陆,2009,"剧情, 惊悚, 战争",8.4,652836,,https://movie.douban.com/subject/3734112/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1599059779.jpg,3734112
tt0097202,3,2024-10-19,喋血双雄,吴宇森,"周润发, 李修贤, 叶倩文",中国香港,1989,"剧情, 动作, 惊悚",8.5,95015,过誉了，虽然制作确实不错，但还是很套路，不懂怎么进tspdt1000的，也不是首创的套路，难道是因为集大成？什么角色会怎么呈现哪怕我不怎么看枪战片也是基本能预料到，欣赏不来,https://movie.douban.com/subject/1296519/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2554438688.jpg,1296519
tt0097216,3,2024-10-18,为所应为,斯派克·李,"丹尼·爱罗, 奥西·戴维斯, 露比·迪",美国,1989,"剧情, 喜剧",8.2,17565,对这样的题材缺少兴趣,https://movie.douban.com/subject/1293958/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2500861627.jpg,1293958
tt6263850,3,2024-10-18,死侍与金刚狼,肖恩·利维,"瑞安·雷诺兹, 休·杰克曼, 艾玛·科林",美国,2024,"喜剧, 动作, 科幻",6.9,275858,老实说即便啊倍速也觉得那些刻意吐槽来的啰嗦,https://movie.douban.com/subject/26957900/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2908440764.jpg,26957900
tt3812366,3,2024-10-18,国际市场,尹济均,"黄政民, 金允珍, 吴达洙",韩国,2014,"剧情, 家庭",8.6,109203,德洙正传，很完整的商业片，除了女主身世还以为有什么伏笔，结果没交代,https://movie.douban.com/subject/21937450/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2210568759.jpg,21937450
tt0364569,4,2024-10-18,老男孩,朴赞郁,"崔岷植, 刘智泰, 姜惠贞",韩国,2003,"剧情, 动作, 悬疑",8.2,326329,各种镜头算是被朴赞郁玩明白了,https://movie.douban.com/subject/1308865/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2166892850.jpg,1308865
tt0050986,4,2024-10-18,野草莓,英格玛·伯格曼,"维克多·斯约斯特洛姆, 毕比·安德松, 英格丽·图林",瑞典,1957,"剧情, 爱情, 家庭",8.8,86513,伯格曼讲故事其实并不觉得难懂，哪怕不从什么心理分析，影像语言去分析也是能感受到的，当然这些感受也是相关的,https://movie.douban.com/subject/1293071/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p540202708.jpg,1293071
tt0087433,4,2024-10-17,黄土地,陈凯歌,"薛白, 王学圻, 谭托",中国大陆,1984,"剧情, 音乐",8.0,42593,,https://movie.douban.com/subject/1291876/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2543196093.jpg,1291876
tt0083922,4,2024-10-16,芬妮与亚历山大,英格玛·伯格曼,"克里斯蒂娜·阿道夫森, 伯杰·阿斯特, 佩妮娜·奥威",法国 瑞典 西德,1982,剧情,8.7,21892,,https://movie.douban.com/subject/1292784/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1172714598.jpg,1292784
tt0017925,3,2024-10-15,将军号,"巴斯特·基顿, 克莱德·布鲁克曼","巴斯特·基顿, 玛丽昂·马克, 格伦·卡文德",美国,1926,"剧情, 喜剧, 动作",9.1,35251,虽然场景调度厉害，但还是感觉单一了点 有点无聊,https://movie.douban.com/subject/1292778/,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2248676081.jpg,1292778
tt0052893,4,2024-10-14,广岛之恋,阿伦·雷乃,"埃玛妞·丽娃, 冈田英次, 贝尔纳·弗雷松",法国 日本,1959,"剧情, 爱情, 战争",7.9,49138,,https://movie.douban.com/subject/1302050/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2356864113.jpg,1302050
tt0115005,4,2024-10-13,未知电影,,,,,,0.0,0,,https://movie.douban.com/subject/1302836/,https://img2.doubanio.com/f/frodo/753fa1e93c945e533e52dddab73b2b55a1083083/pics/subject/movie_large.jpg,1302836
tt1259521,4,2024-10-13,林中小屋,德鲁·戈达德,"克里斯汀·康奈利, 克里斯·海姆斯沃斯, 安娜·哈彻森",美国,2011,恐怖,7.6,272045,,https://movie.douban.com/subject/3143676/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1323381020.jpg,3143676
tt0056119,5,2024-10-13,堤,克里斯·马克,"让·内格罗尼, 埃莱娜·夏特兰, 达沃斯·哈尼奇",法国,1962,"剧情, 爱情, 科幻",9.0,33027,,https://movie.douban.com/subject/1306626/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p609912930.jpg,1306626
tt0078748,3,2024-10-12,异形,雷德利·斯科特,"西格妮·韦弗, 汤姆·斯凯里特, 维罗尼卡·卡维特",英国 美国,1979,"科幻, 惊悚, 恐怖",8.3,308796,,https://movie.douban.com/subject/1300868/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1756402567.jpg,1300868
tt0117797,4,2024-10-11,燕尾蝶,岩井俊二,"恰拉, 伊藤步, 三上博史",日本,1996,"剧情, 犯罪",8.7,188091,,https://movie.douban.com/subject/1307793/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p532195562.jpg,1307793
tt1316540,4,2024-10-10,都灵之马,"贝拉·塔尔, 阿尼亚斯·赫拉尼茨基","亚诺什·德尔日, 艾丽卡·博克, 米哈伊·科莫斯",匈牙利 法国 瑞士 德国 美国,2011,剧情,8.4,31241,,https://movie.douban.com/subject/3285632/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2248876398.jpg,3285632
tt1637688,3,2024-10-10,时间规划局,安德鲁·尼科尔,"阿曼达·塞弗里德, 贾斯汀·汀布莱克, 基里安·墨菲",美国,2011,"动作, 科幻",7.1,243431,,https://movie.douban.com/subject/4924142/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1166966337.jpg,4924142
tt0101272,2,2024-10-10,亚当斯一家,巴里·索南菲尔德,"安杰丽卡·休斯顿, 劳尔·胡里亚, 克里斯托弗·洛伊德",美国,1991,"喜剧, 家庭, 奇幻",8.5,108035,完全看不下去,https://movie.douban.com/subject/1293718/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1219939183.jpg,1293718
tt3596112,4,2024-10-09,疑犯追踪 第四季,"理查德·刘易斯, 大卫·塞梅尔, 乔纳森·诺兰","吉姆·卡维泽, 迈克尔·爱默生, 莎拉·夏希",美国,2014,"剧情, 动作, 科幻",9.5,63653,"前面都是倍速看，welcome to the machine响起结合屏幕上的father还是很戳泪点，尤其是看到字幕组也是很用心在这里设计了残缺的字幕特效
但是整个剧的最大反派其实现实中不会出现，政府是没有任何理由把所有信息交给Samaritan这么一个黑盒的第三方，相反只会选择拥有或者毁了它，剧里给的理由被发现好甩锅没有任何说服力。",https://movie.douban.com/subject/25837185/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2211958778.jpg,25837185
tt2911556,0,2024-10-09,疑犯追踪 第三季,"大卫·塞梅尔, 理查德·刘易斯","吉姆·卡维泽, 迈克尔·爱默生, 塔拉吉·P·汉森",美国,2013,"剧情, 动作, 悬疑",9.6,70097,,https://movie.douban.com/subject/22220086/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2210307543.jpg,22220086
tt7073996,5,2024-10-09,风骚律师 第四季,"明基·斯皮罗, 米歇尔·麦克拉伦, 丹尼尔·沙克海姆, 约翰·施班, 迈克尔·莫里斯, 安德鲁·斯坦顿, 黛博拉·周, 吉姆·麦凯, 文斯·吉里根, 亚当·伯恩斯坦","鲍勃·奥登科克, 乔纳森·班克斯, 蕾亚·塞洪",美国,2018,"剧情, 犯罪",9.5,98795,,https://movie.douban.com/subject/27077785/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2638316637.jpg,27077785
tt8772146,4,2024-10-09,风骚律师 第五季,"布朗温·休斯, 诺维托·巴尔瓦, 迈克尔·莫里斯, 戈登·史密斯, 吉姆·麦凯, 梅丽莎·伯恩斯坦, 文斯·吉里根, 托马斯·施纳泽, 皮特·古尔德","鲍勃·奥登科克, 乔纳森·班克斯, 蕾亚·塞洪",美国,2020,"剧情, 犯罪",9.7,100580,,https://movie.douban.com/subject/30285826/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2638316334.jpg,30285826
tt0120768,3,2024-10-08,王牌对王牌,F·加里·格雷,"塞缪尔·杰克逊, 凯文·史派西, 大卫·摩斯",美国 德国,1998,"剧情, 动作, 悬疑",8.5,140820,,https://movie.douban.com/subject/1293434/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1971419890.jpg,1293434
tt2255900,4,2024-10-06,疑犯追踪 第二季,"大卫·塞梅尔, 理查德·刘易斯","迈克尔·爱默生, 吉姆·卡维泽, 塔拉吉·P·汉森",美国,2012,"剧情, 惊悚, 犯罪",9.6,81455,,https://movie.douban.com/subject/10549251/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2210308173.jpg,10549251
tt10919420,3,2024-10-04,鱿鱼游戏 第一季,黄东赫,"李政宰, 朴海秀, 魏嘏隽",韩国,2021,"悬疑, 惊悚",7.7,565555,制作水平不错，但是内容实在不行…没什么值得深入品味的地方,https://movie.douban.com/subject/34812928/,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2677934359.jpg,34812928
tt10370710,3,2024-10-03,世界上最糟糕的人,约阿希姆·提尔,"雷娜特·赖因斯夫, 安德斯·丹尼尔森·李, 赫伯特·诺德鲁姆",挪威 法国 瑞典 丹麦,2021,"剧情, 喜剧, 爱情",7.9,112032,,https://movie.douban.com/subject/34447553/,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2668815075.jpg,34447553
tt0017136,4,2024-10-02,大都会,弗里茨·朗,"阿弗莱德·阿贝尔, 古斯塔夫·佛力施, 鲁道夫·克莱恩-鲁格",德国,1927,"剧情, 科幻",9.0,58237,,https://movie.douban.com/subject/1298107/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p906689323.jpg,1298107
tt0128853,3,2024-10-01,电子情书,诺拉·艾芙隆,"汤姆·汉克斯, 梅格·瑞恩, 凯蒂·萨戈纳",美国,1998,"喜剧, 爱情",7.8,107784,Cheesy,https://movie.douban.com/subject/1293555/,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p469986867.jpg,1293555
